job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date
264,Data Scientist,AI,London,249271,"Python, TensorFlow",No,Small,2025-07-24
265,Blockchain Developer,Blockchain,Berlin,234884,"Solidity, Ethereum",Yes,Large,2025-01-10
266,Quantum Software Developer,Quantum Computing,Berlin,144434,"Quantum Algorithms, Linear Algebra",No,Medium,2025-12-27
267,Blockchain Developer,Blockchain,New York,160471,"Ethereum, Rust",No,Small,2025-09-09
268,ML Researcher,AI,New York,192965,"TensorFlow, PyTorch",Yes,Large,2025-10-20
269,Blockchain Developer,Blockchain,New York,129326,"Solidity, Ethereum",No,Small,2025-12-19
270,Data Scientist,AI,Tokyo,206457,"Python, TensorFlow",No,Medium,2025-11-24
271,Renewable Energy Engineer,Green Tech,New York,195567,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-01-03
272,Sustainability Analyst,Green Tech,Dubai,62070,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-07-11
273,Sustainability Analyst,Green Tech,Dubai,242766,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-08-18
274,Smart Contract Engineer,Blockchain,Tokyo,165283,"Rust, Ethereum",No,Medium,2025-08-06
275,Quantum Researcher,Quantum Computing,Dubai,50084,"Quantum Algorithms, Qiskit",Yes,Large,2025-10-21
276,Blockchain Developer,Blockchain,New York,209737,"Ethereum, Rust",No,Medium,2025-03-28
277,AI Engineer,AI,Tokyo,113730,"TensorFlow, Python",No,Medium,2025-01-19
278,Sustainability Analyst,Green Tech,Singapore,117569,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-09-21
279,Data Scientist,AI,London,131320,"Python, TensorFlow",No,Medium,2025-05-08
280,Quantum Researcher,Quantum Computing,Berlin,172788,"Quantum Algorithms, Qiskit",Yes,Large,2025-11-04
281,Renewable Energy Engineer,Green Tech,London,186080,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-09-12
282,Smart Contract Engineer,Blockchain,Berlin,165173,"Ethereum, Solidity",Yes,Small,2025-12-18
283,Quantum Software Developer,Quantum Computing,New York,246553,"Qiskit, Quantum Algorithms",Yes,Large,2025-01-03
284,ML Researcher,AI,Tokyo,195597,"PyTorch, Python",No,Large,2025-05-04
285,Data Scientist,AI,Tokyo,59479,"PyTorch, TensorFlow",Yes,Large,2025-10-29
286,Renewable Energy Engineer,Green Tech,Singapore,138239,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-03-19
287,AI Engineer,AI,Singapore,173598,"Python, TensorFlow",Yes,Large,2025-06-07
288,Sustainability Analyst,Green Tech,Berlin,62647,"Energy Modeling, Climate Data Analysis",No,Large,2025-10-18
289,Quantum Researcher,Quantum Computing,New York,189982,"Linear Algebra, Quantum Algorithms",Yes,Small,2025-06-03
290,Quantum Software Developer,Quantum Computing,Singapore,225747,"Linear Algebra, Quantum Algorithms",No,Large,2025-09-13
291,ML Researcher,AI,Tokyo,181809,"Python, PyTorch",No,Large,2025-09-18
292,ML Researcher,AI,New York,53761,"Python, PyTorch",No,Medium,2025-09-01
293,Quantum Researcher,Quantum Computing,New York,91939,"Qiskit, Linear Algebra",No,Medium,2025-08-17
294,Blockchain Developer,Blockchain,Dubai,219592,"Rust, Solidity",Yes,Medium,2025-08-16
295,ML Researcher,AI,Berlin,87456,"PyTorch, Python",Yes,Medium,2025-08-07
296,Blockchain Developer,Blockchain,Tokyo,228842,"Ethereum, Rust",No,Medium,2025-10-04
297,Sustainability Analyst,Green Tech,London,207440,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-05-15
298,Quantum Software Developer,Quantum Computing,New York,188712,"Qiskit, Linear Algebra",Yes,Medium,2025-01-17
299,AI Engineer,AI,Singapore,225177,"TensorFlow, Python",Yes,Medium,2025-04-21
300,Renewable Energy Engineer,Green Tech,London,194766,"Climate Data Analysis, Energy Modeling",No,Large,2025-10-07
301,Data Scientist,AI,Berlin,179123,"Python, PyTorch",Yes,Small,2025-11-29
302,Quantum Software Developer,Quantum Computing,New York,115891,"Qiskit, Quantum Algorithms",Yes,Small,2025-09-23
303,Data Scientist,AI,Dubai,228311,"Python, TensorFlow",Yes,Small,2025-01-08
304,Data Scientist,AI,London,147285,"Python, TensorFlow",Yes,Medium,2025-07-02
305,Renewable Energy Engineer,Green Tech,London,92209,"Energy Modeling, Climate Data Analysis",No,Medium,2025-02-19
306,Smart Contract Engineer,Blockchain,Singapore,67089,"Ethereum, Solidity",No,Medium,2025-01-25
307,Blockchain Developer,Blockchain,Singapore,108677,"Rust, Ethereum",No,Small,2025-11-07
308,Blockchain Developer,Blockchain,Dubai,97793,"Solidity, Rust",No,Large,2025-04-18
309,Sustainability Analyst,Green Tech,Tokyo,113976,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-11-12
310,Blockchain Developer,Blockchain,Dubai,182185,"Ethereum, Solidity",Yes,Large,2025-05-23
311,Blockchain Developer,Blockchain,Singapore,56237,"Rust, Solidity",No,Small,2025-08-31
312,Blockchain Developer,Blockchain,New York,154178,"Rust, Ethereum",Yes,Large,2025-11-07
313,Smart Contract Engineer,Blockchain,New York,213007,"Ethereum, Rust",Yes,Large,2025-07-14
314,Sustainability Analyst,Green Tech,Tokyo,160512,"Energy Modeling, Climate Data Analysis",No,Large,2025-06-13
315,Smart Contract Engineer,Blockchain,Singapore,51571,"Rust, Ethereum",No,Large,2025-03-07
316,Quantum Researcher,Quantum Computing,London,83203,"Quantum Algorithms, Qiskit",No,Medium,2025-12-28
317,AI Engineer,AI,Tokyo,94561,"Python, PyTorch",Yes,Medium,2025-07-13
318,Renewable Energy Engineer,Green Tech,Berlin,189091,"Energy Modeling, Climate Data Analysis",No,Small,2025-02-06
319,ML Researcher,AI,New York,101878,"PyTorch, TensorFlow",Yes,Medium,2025-08-30
320,Sustainability Analyst,Green Tech,New York,102711,"Climate Data Analysis, Energy Modeling",No,Large,2025-08-08
321,Smart Contract Engineer,Blockchain,New York,210938,"Solidity, Ethereum",Yes,Medium,2025-03-30
322,Quantum Researcher,Quantum Computing,Dubai,125946,"Quantum Algorithms, Linear Algebra",Yes,Large,2025-05-14
323,Smart Contract Engineer,Blockchain,Singapore,239176,"Rust, Ethereum",No,Medium,2025-03-12
324,Quantum Researcher,Quantum Computing,Singapore,116494,"Qiskit, Quantum Algorithms",No,Large,2025-04-07
325,Smart Contract Engineer,Blockchain,Singapore,165464,"Solidity, Rust",No,Large,2025-09-04
326,Blockchain Developer,Blockchain,Berlin,140214,"Solidity, Rust",No,Large,2025-11-05
327,Sustainability Analyst,Green Tech,London,236285,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-04-13
328,Sustainability Analyst,Green Tech,Berlin,57998,"Energy Modeling, Climate Data Analysis",No,Medium,2025-08-27
329,Quantum Researcher,Quantum Computing,London,67782,"Linear Algebra, Quantum Algorithms",Yes,Large,2025-12-20
330,Sustainability Analyst,Green Tech,London,112010,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-08-20
331,AI Engineer,AI,Berlin,102852,"PyTorch, TensorFlow",Yes,Small,2025-06-24
332,Sustainability Analyst,Green Tech,Berlin,141362,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-02-14
333,Quantum Software Developer,Quantum Computing,Berlin,103504,"Quantum Algorithms, Qiskit",Yes,Small,2025-08-28
334,Quantum Software Developer,Quantum Computing,London,219566,"Quantum Algorithms, Qiskit",Yes,Small,2025-05-12
335,Quantum Software Developer,Quantum Computing,Dubai,91002,"Quantum Algorithms, Linear Algebra",No,Large,2025-02-24
336,Renewable Energy Engineer,Green Tech,Dubai,84036,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-04-04
337,Blockchain Developer,Blockchain,Dubai,128405,"Ethereum, Rust",Yes,Small,2025-07-19
338,Smart Contract Engineer,Blockchain,Singapore,117662,"Ethereum, Solidity",Yes,Medium,2025-06-25
339,Quantum Researcher,Quantum Computing,London,139155,"Linear Algebra, Qiskit",No,Medium,2025-06-11
340,Quantum Researcher,Quantum Computing,London,197438,"Qiskit, Quantum Algorithms",No,Medium,2025-11-07
341,Data Scientist,AI,New York,58935,"PyTorch, TensorFlow",Yes,Small,2025-04-15
342,Quantum Software Developer,Quantum Computing,London,95148,"Linear Algebra, Qiskit",Yes,Medium,2025-12-31
343,Sustainability Analyst,Green Tech,London,242218,"Energy Modeling, Climate Data Analysis",No,Medium,2025-09-04
344,Quantum Software Developer,Quantum Computing,London,178028,"Quantum Algorithms, Qiskit",No,Medium,2025-05-09
345,Quantum Software Developer,Quantum Computing,Tokyo,58887,"Quantum Algorithms, Qiskit",Yes,Large,2025-09-18
346,Data Scientist,AI,Dubai,169737,"TensorFlow, PyTorch",No,Medium,2025-08-20
347,Renewable Energy Engineer,Green Tech,Singapore,115852,"Climate Data Analysis, Energy Modeling",No,Medium,2025-01-17
348,Quantum Researcher,Quantum Computing,Singapore,56500,"Qiskit, Quantum Algorithms",Yes,Medium,2025-06-15
349,Quantum Software Developer,Quantum Computing,New York,88932,"Qiskit, Quantum Algorithms",No,Medium,2025-06-10
350,Blockchain Developer,Blockchain,Tokyo,117120,"Rust, Ethereum",No,Large,2025-08-05
351,ML Researcher,AI,Tokyo,147703,"Python, PyTorch",No,Large,2025-06-09
352,AI Engineer,AI,Singapore,244822,"Python, PyTorch",No,Large,2025-07-04
353,Quantum Software Developer,Quantum Computing,London,219567,"Qiskit, Quantum Algorithms",No,Large,2025-04-22
354,Blockchain Developer,Blockchain,London,114846,"Rust, Ethereum",Yes,Small,2025-09-27
355,AI Engineer,AI,New York,229931,"TensorFlow, PyTorch",No,Small,2025-10-25
356,Sustainability Analyst,Green Tech,Dubai,158052,"Energy Modeling, Climate Data Analysis",Yes,Large,2025-03-02
357,Data Scientist,AI,Singapore,133015,"Python, TensorFlow",Yes,Large,2025-04-13
358,AI Engineer,AI,New York,146383,"Python, TensorFlow",Yes,Small,2025-08-12
359,Quantum Researcher,Quantum Computing,Tokyo,129813,"Linear Algebra, Quantum Algorithms",Yes,Medium,2025-10-31
360,Data Scientist,AI,Dubai,84857,"TensorFlow, Python",No,Medium,2025-10-18
361,Data Scientist,AI,Dubai,170799,"Python, PyTorch",Yes,Large,2025-05-02
362,Blockchain Developer,Blockchain,Berlin,78647,"Ethereum, Rust",No,Large,2025-05-01
363,Data Scientist,AI,New York,189001,"PyTorch, TensorFlow",No,Large,2025-04-20
364,Quantum Software Developer,Quantum Computing,Dubai,209482,"Quantum Algorithms, Qiskit",No,Medium,2025-08-26
365,ML Researcher,AI,New York,201369,"TensorFlow, PyTorch",Yes,Large,2025-05-28
366,Blockchain Developer,Blockchain,Singapore,216423,"Rust, Ethereum",No,Large,2025-02-01
367,Blockchain Developer,Blockchain,New York,156003,"Ethereum, Rust",Yes,Small,2025-12-15
368,AI Engineer,AI,Tokyo,163778,"Python, TensorFlow",Yes,Large,2025-01-22
369,Quantum Researcher,Quantum Computing,Tokyo,134471,"Quantum Algorithms, Linear Algebra",Yes,Large,2025-04-21
370,Quantum Researcher,Quantum Computing,New York,218932,"Linear Algebra, Quantum Algorithms",Yes,Medium,2025-11-19
371,Renewable Energy Engineer,Green Tech,Berlin,226106,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-01-13
372,Sustainability Analyst,Green Tech,New York,104430,"Energy Modeling, Climate Data Analysis",No,Large,2025-12-01
373,AI Engineer,AI,Singapore,127659,"PyTorch, TensorFlow",No,Medium,2025-08-26
374,Quantum Researcher,Quantum Computing,Tokyo,74999,"Quantum Algorithms, Qiskit",No,Medium,2025-01-24
375,Sustainability Analyst,Green Tech,Dubai,191767,"Climate Data Analysis, Energy Modeling",No,Small,2025-08-15
376,Data Scientist,AI,Dubai,190849,"PyTorch, Python",Yes,Large,2025-01-09
377,Quantum Software Developer,Quantum Computing,Tokyo,199256,"Linear Algebra, Quantum Algorithms",No,Medium,2025-06-13
378,Quantum Researcher,Quantum Computing,Tokyo,79818,"Quantum Algorithms, Linear Algebra",Yes,Small,2025-10-31
379,Sustainability Analyst,Green Tech,Berlin,114333,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-08-23
380,Quantum Software Developer,Quantum Computing,London,238053,"Quantum Algorithms, Qiskit",No,Medium,2025-03-15
381,Quantum Software Developer,Quantum Computing,Singapore,243235,"Qiskit, Linear Algebra",No,Medium,2025-03-04
382,Renewable Energy Engineer,Green Tech,Singapore,242951,"Climate Data Analysis, Energy Modeling",No,Large,2025-10-17
383,Data Scientist,AI,Berlin,228292,"Python, TensorFlow",No,Medium,2025-07-23
384,Renewable Energy Engineer,Green Tech,Singapore,190602,"Energy Modeling, Climate Data Analysis",No,Small,2025-10-25
385,Renewable Energy Engineer,Green Tech,Tokyo,146899,"Climate Data Analysis, Energy Modeling",Yes,Large,2025-03-04
386,AI Engineer,AI,Tokyo,155438,"PyTorch, Python",No,Medium,2025-08-29
387,Quantum Researcher,Quantum Computing,New York,78889,"Linear Algebra, Qiskit",No,Medium,2025-07-11
388,Blockchain Developer,Blockchain,New York,232862,"Solidity, Ethereum",Yes,Small,2025-11-14
389,Data Scientist,AI,Singapore,97650,"Python, TensorFlow",No,Small,2025-05-01
390,Blockchain Developer,Blockchain,Singapore,186341,"Solidity, Rust",No,Small,2025-04-08
391,Smart Contract Engineer,Blockchain,New York,234768,"Solidity, Rust",No,Large,2025-04-30
392,Sustainability Analyst,Green Tech,Dubai,168471,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-06-15
393,Blockchain Developer,Blockchain,Dubai,246192,"Solidity, Rust",Yes,Medium,2025-09-08
394,Blockchain Developer,Blockchain,Berlin,194330,"Solidity, Rust",Yes,Medium,2025-05-18
395,Sustainability Analyst,Green Tech,Singapore,63690,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-02-13
396,Data Scientist,AI,Berlin,147252,"TensorFlow, PyTorch",No,Large,2025-12-24
397,Renewable Energy Engineer,Green Tech,Berlin,90550,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-02-11
398,Blockchain Developer,Blockchain,Singapore,242091,"Rust, Solidity",No,Medium,2025-08-16
399,Quantum Software Developer,Quantum Computing,Tokyo,180192,"Linear Algebra, Qiskit",Yes,Medium,2025-11-08
400,Sustainability Analyst,Green Tech,Dubai,78876,"Climate Data Analysis, Energy Modeling",Yes,Medium,2025-09-12
401,Renewable Energy Engineer,Green Tech,Dubai,83922,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-06-17
402,Smart Contract Engineer,Blockchain,London,51792,"Ethereum, Rust",No,Small,2025-06-09
403,Smart Contract Engineer,Blockchain,London,140669,"Rust, Ethereum",No,Medium,2025-12-12
404,Smart Contract Engineer,Blockchain,Singapore,168955,"Ethereum, Rust",Yes,Medium,2025-08-08
405,ML Researcher,AI,Tokyo,133229,"Python, TensorFlow",Yes,Large,2025-10-08
406,Quantum Researcher,Quantum Computing,London,90504,"Qiskit, Quantum Algorithms",No,Small,2025-09-28
407,Smart Contract Engineer,Blockchain,Singapore,166676,"Rust, Ethereum",Yes,Medium,2025-03-11
408,ML Researcher,AI,Berlin,195441,"PyTorch, TensorFlow",No,Large,2025-11-15
409,Renewable Energy Engineer,Green Tech,Berlin,182652,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-05-24
410,Smart Contract Engineer,Blockchain,New York,174787,"Ethereum, Rust",No,Small,2025-07-24
411,Renewable Energy Engineer,Green Tech,London,139296,"Energy Modeling, Climate Data Analysis",Yes,Small,2025-04-11
412,Renewable Energy Engineer,Green Tech,Dubai,72499,"Climate Data Analysis, Energy Modeling",No,Medium,2025-03-24
413,Smart Contract Engineer,Blockchain,Tokyo,106868,"Ethereum, Solidity",Yes,Small,2025-03-06
414,Renewable Energy Engineer,Green Tech,Singapore,184537,"Climate Data Analysis, Energy Modeling",No,Medium,2025-01-20
415,Smart Contract Engineer,Blockchain,Dubai,81596,"Ethereum, Solidity",No,Medium,2025-10-12
416,Sustainability Analyst,Green Tech,London,58940,"Energy Modeling, Climate Data Analysis",No,Large,2025-11-12
417,Blockchain Developer,Blockchain,New York,133736,"Solidity, Rust",Yes,Small,2025-05-20
418,Sustainability Analyst,Green Tech,Tokyo,191872,"Climate Data Analysis, Energy Modeling",No,Medium,2025-08-06
419,ML Researcher,AI,New York,223206,"PyTorch, Python",Yes,Small,2025-06-20
420,Smart Contract Engineer,Blockchain,Berlin,160670,"Ethereum, Rust",No,Small,2025-10-08
421,Sustainability Analyst,Green Tech,Dubai,127776,"Climate Data Analysis, Energy Modeling",No,Small,2025-07-06
422,Quantum Software Developer,Quantum Computing,Berlin,179154,"Quantum Algorithms, Qiskit",No,Small,2025-05-25
423,Quantum Researcher,Quantum Computing,Singapore,201190,"Qiskit, Linear Algebra",No,Medium,2025-10-30
424,Quantum Researcher,Quantum Computing,Singapore,124993,"Quantum Algorithms, Qiskit",Yes,Small,2025-01-07
425,Renewable Energy Engineer,Green Tech,Berlin,176604,"Climate Data Analysis, Energy Modeling",No,Medium,2025-05-29
426,ML Researcher,AI,Tokyo,168859,"PyTorch, Python",No,Large,2025-12-14
427,Sustainability Analyst,Green Tech,Tokyo,146224,"Energy Modeling, Climate Data Analysis",No,Small,2025-09-22
428,Quantum Researcher,Quantum Computing,Dubai,149285,"Qiskit, Linear Algebra",No,Large,2025-11-19
429,Smart Contract Engineer,Blockchain,Dubai,214945,"Rust, Ethereum",No,Small,2025-07-26
430,AI Engineer,AI,Berlin,120612,"Python, TensorFlow",No,Large,2025-06-05
431,AI Engineer,AI,Dubai,202542,"Python, PyTorch",Yes,Small,2025-08-19
432,AI Engineer,AI,New York,156534,"Python, TensorFlow",Yes,Small,2025-09-03
433,Blockchain Developer,Blockchain,New York,73801,"Ethereum, Solidity",Yes,Medium,2025-01-11
434,Quantum Software Developer,Quantum Computing,London,73437,"Linear Algebra, Qiskit",No,Large,2025-09-25
435,Sustainability Analyst,Green Tech,Berlin,198715,"Energy Modeling, Climate Data Analysis",No,Small,2025-04-27
436,Quantum Researcher,Quantum Computing,London,214445,"Qiskit, Quantum Algorithms",Yes,Large,2025-07-09
437,AI Engineer,AI,Dubai,184024,"TensorFlow, Python",No,Medium,2025-06-13
438,Smart Contract Engineer,Blockchain,Dubai,195268,"Solidity, Ethereum",Yes,Large,2025-11-16
439,Sustainability Analyst,Green Tech,Berlin,203120,"Energy Modeling, Climate Data Analysis",No,Medium,2025-03-20
440,Smart Contract Engineer,Blockchain,Dubai,87116,"Rust, Solidity",Yes,Small,2025-10-27
441,Blockchain Developer,Blockchain,London,215736,"Ethereum, Solidity",Yes,Medium,2025-11-05
442,AI Engineer,AI,Dubai,123216,"Python, PyTorch",No,Medium,2025-05-13
443,Quantum Software Developer,Quantum Computing,Singapore,93522,"Quantum Algorithms, Linear Algebra",No,Small,2025-11-12
444,Renewable Energy Engineer,Green Tech,Dubai,198105,"Energy Modeling, Climate Data Analysis",No,Medium,2025-08-02
445,Blockchain Developer,Blockchain,New York,218608,"Ethereum, Solidity",No,Small,2025-05-08
446,Blockchain Developer,Blockchain,Berlin,166336,"Ethereum, Rust",No,Large,2025-05-04
447,Renewable Energy Engineer,Green Tech,New York,233278,"Climate Data Analysis, Energy Modeling",No,Medium,2025-07-09
448,Quantum Software Developer,Quantum Computing,Berlin,89399,"Quantum Algorithms, Qiskit",Yes,Small,2025-06-26
449,Renewable Energy Engineer,Green Tech,Dubai,50684,"Climate Data Analysis, Energy Modeling",No,Small,2025-12-23
450,Renewable Energy Engineer,Green Tech,Tokyo,187071,"Energy Modeling, Climate Data Analysis",Yes,Medium,2025-05-24
451,Data Scientist,AI,New York,61025,"TensorFlow, Python",Yes,Medium,2025-08-20
452,Renewable Energy Engineer,Green Tech,New York,142555,"Energy Modeling, Climate Data Analysis",No,Small,2025-12-05
453,Sustainability Analyst,Green Tech,New York,240887,"Energy Modeling, Climate Data Analysis",No,Medium,2025-08-27
454,Sustainability Analyst,Green Tech,London,139782,"Climate Data Analysis, Energy Modeling",Yes,Small,2025-09-04
